Alternative New Code,D365 Name,Serial Required
2070028480,"FITTING, 1"" BSP - 1"" JIC",no
2070028490,"FITTING, 1/2"" X 3/4"" BSP, ST ADAPTOR",no
2070028500,"FITTING, MS BEND, 6"", 45°",no
2070023010,"FLANGE, 2 HD, 4140 STEEL ZINC, HOSE, SHOTCRETE",no
2070028510,"FITTING, 3/4'' COLLERS",no
2070028520,"FITTING, 1 1/16'' JIC HT 3/4'' HOSE",no
2070028530,"FITTING, FLANGE, 12'' JIC, INDAU 250",no
2070023020,"FLANGE, SAE THREADED, NPT BODY, 2”, AFS 112 N_BL(H)-B",no
2070023030,"FLANGE, SAE THREADED, NPT BODY, 3”, AFS 108 N_BL(H)-B",no
2070028540,"STEEL CONNECTION, MINING, SPARE PART, CP1616F1",no
2030006940,"CRIMP RING, STEEL-OPERATIONAL, SPARE PART, M00910-16",no
2070028550,"FITTING, 1/2"" NPT SOCKET FEMALE",no
2070028560,"FITTING, 1/4"" NPT SOCKET FEMALE",no
2070028570,"FITTING, 3/4"" NPT HEX HEAD PLUG",no
2070028580,"FITTING, 1/2"" NPT HEX HEAD PLUG",no
2060012690,"DOUWTY, 3/8""",no
2070020730,"ELBOW,  6'', VZ800-09-165",no
2070020740,"ELBOW, 4"", 90°,  SABS62, VZ800-09-192",no
2070020750,"ELBOW, 4"", SCH 80, 45°, VZ800-09-170",no
2070020760,"ELBOW, 4'', SCH80, 90DEG, VZ800-09-183",no
2070020770,"ELBOW, LONG RADIUS, 6'' 90° VZ800-09-181",no
2070024620,"EQUAL TEE, 6'', VZ800-09-123",no
2070023040,"FLANGE, 4"", CLASS 600, VZ800-09-152",no
2070023050,"FLANGE, 6'', CLASS150, VZ800-09-069",no
2070023060,"FLANGE, 8'', CLASS150 VZ800-09-105",no
2070023070,"FLANGE, SLIP ON, 4"" CLASS150",no
2070023080,"FLANGE, SLIP ON, 6'', CLASS600, VZ800-09-171",no
2070028590,"LONG RADIUS, 4'', 90° BEND SABS62",no
2070028600,"LONG RADIUS, 4'', 90° BEND SCH80",no
2070024400,"6'' to 4'' ECCENTRIC REDUCER, VZ800-09-178",no
2070024410,"6'' TO 4'' REDUCING TEE, VZ800-09-177",no
2070023090,"SLIP ON FALNGE, 10"" CLASS150, VZ800-09-194",no
2070023100,"4'' PN16 SLIP ON FLANGE, VZ800-09-117",no
1080001810,"STEEL PLATE, 10mm THK, OD550mm",no
2070028610,"OD160, 6mm THK - TOP PLUG - PLATE, VZ800-09-155",no
2070028620,"PIPE JOINER, 18MM",no
2070023110,"DISCHARGE MATCHING FLANGE, CHUCK, Q495-02-39",no
2070023120,"FRONT FLANGE, CHUCK, Q495-02-45",no
2070028630,"UPPER CHOCK PLUG, CHUCK, Q495-02-31",no
2070028640,"FRONT PLUG, CHUCK, Q495-02-43",no
2070023130,"POWER ACCUMULATOR UPPER FLANGE, CHUCK, Q495-02-36",no
2060000240,"DISCHARGE FLANGE GASKET, CHUCK, Q495-02-36",no
2070023140,"DISCHARGE MATCHING FLANGE FASTNER, CHUCK, Q495-02-40",no
2070028650,"SUB PLATE, NG 6",no
2070023150,"FLANGE, 2'' 3000PSI",no
2070023160,"FLANGE BLANK, 8'', CLASS150",no
2060000250,"GASKET ASNI, 4'' SPIRAL WOUND, CLASS600, 80BAR",no
2060012710,"GASKET, 8'', CLASS150, 16BAR, 3MM, KLINGERSIL",no
2070031430,"FASTNER CONNECTOR, PUMP-HOSE– HOSE-WRENCH, 4 PER PAIR",no
2070028660,"FITTING, 3/8 BSP HOSE TAIL",no
2030006950,"CRIMP RING, STEEL-OPERATING SPARE PART, M00910-06",no
2040000320,"KIT, HOSE REPAIR SPARES, 5000068, BOART",no
2070028670,"FITTING, 1"" DOWTY WASHER",no
2070028680,"FITTING, 1/2"" JIC X 3/4"" NPT",no
2070028690,"FITTING, 1/2"" JIC X 1/2"" BSP",no
2070028700,"FITTING, 1/2"" JIC X 1/2"" NPT",no
2070028680,"FITTING, 1/2"" JIC X 3/4"" NPT",no
2070028720,"FITTING, 1/2""JIC X 3/8"" NPT",no
2070023170,"FLANGE, BLANK, 4"", CLASS150",no
2070028730,"ELBOW, 6"" 90°, CLASS150 FLANGE, VZ800-09-119",no
2070028740,"FITTING, 8”, 90° BEND, SCH40",no
2070028750,"FITTING, 8”, EQUAL TEE, SCH40",no
2070022250,"ADAPTER,  2'' HD X 2'' MALE NPT",no
2070028760,"STRAIGHT, 1 1/4"" BSPT MALE, 1 5/16"" JIC MALE",no
2060000060,"GASKET, 8"", ANSI CLASS150, 2.5-4MM THCK, PN16",no
2070028770,"RACCORD ACIER-PIECE, DETACHEE EXPLOITATION MINIER, CP0606F19",no
2070028780,"RACCORD ACIER-PIECE, DETACHEE EXPLOITATION MINIER,CP0606NPT",no
2070028790,"FITTING, 3/8 JIC FEMALE, T2040-0609, RYCO",no
2070028800,"FITTING, 3/8 NPT MALE 9/16 JIC MALE,  S7N-0609, RYCO",no
2070028810,"FITTING,  3/8 JIC FEMALE, 90° SHORT BEND, T2243-0609, RYCO",no
2070028820,"FITTING,  1/2 - 9/16 BSPT MALE JIC MALE, S7-0809, RYCO",no
2070028830,"FITTING,  3/8 -9/16 BSPT MALE JIC MALE, S7-0609, RYCO",no
2070028840,"STRAIGHT BULKHEAD,9/16 JIC MALE 3/4 JIC FEMALE FIXED REDUCER",no
2070022260,"ADAPTOR, 7/8 JIC MALE _ JIC FEMALE FIXED REDUCER",no
2070022270,"ADAPTOR, 7/8, JIC MALE 1 1/16 JIC FEMALE FIXED REDUCER",no
2070028850,"STRAIGHT, 1 1/4"" BSPT MALE, 1 5/16"" JIC MALE  ",no
2070028860,"STRAIGHT, 3/8 - 9/16 BSPP/JIC",no
2070028870,"STRAIGHT, 1/2"" BSPP MALE, 3/4"" JIC MALE",no
2070028880,"STRAIGHT SEAL SUP,1/2 BSSP ENCAPSULATED 7/8 MALE JIC MALE",no
2070028890,"STRAIGHT BSPP ENCAPSULATED, _ MALE 7/8 JIC MALE",no
2070028900,"STRAIGHT SEAL SUP, 1 1/2 BSPP ENCAPSULE 1 1/16 MALE JIC MALE",no
2070028910,"FITTING, BSPP O RING MALE _ - 9/16 JIC MALE, 90° ELBOW",no
2070028920,"ELBOW, 90º, 3/8 BSPP O RING MALE JIC MALE, 9/16",no
2070022280,"ADAPTOR, BSPP O RING, _ MALE JIC 7/8 MALE, 90º ELBOW",no
2070028930,"FITTING, TEE BSPP O RING MALE, _ - 9/16 JIC MALE, 9/16 JIC M",no
2070028940,"FITTING, STRAIGHT, NPT/JIC, 1/2, _, S7N-0812, RYCO",no
2070028950,"ELBOW, 90°, 1 1/4"" BSPT MALE, 1 5/16 JIC MALE",no
2070028960,"FITTING, JIC FEMALE, 3/4",no
2070028970,"FITTING, JIC FEMALE 90° SHORT BEND, 3/4",no
2070028980,"FITTING, JIC FEMALE 90° SHORT BEND, 1""",no
2070028990,"FITTING, _ JIC FEMALE 45° SHORT BEND",no
2070029000,"FITTING, JIC FEMALE 45° TUBE BEND, 1""",no
2070029010,"FITTING, 3/8 JIC FEMALE 45° SHORT BEND",no
2070029020,"FITTING, 1/2"" BSPT MALE PLUG",no
2070029030,"FITTING, BSPP ENCAPSULATED MALE PLUG, _",no
2070029040,"FITTING, BSPP ENCAPSULATED MALE PLUG, _",no
2070029050,"FITTING, NPT MALE PLUG, _",no
2030006960,"PLUG SEAL SUP, BSPP ENCAPSULATED, 3/8 MALE PLUG",no
2070029060,"FITTING, _ BSPT MALE _ BSPP O RING MALE 90º ELBOW",no
2070029070,"FITTING, TEE O RING & RETAINING RING SUPPLIED, 3/4, 3/4, _",no
2070029080,"FITTING, 1 1/2"" NPT HEX HEAD PLUG",no
2050021690,"RUBBER SPRING, XBS40-13-48, 140_XBS15.2.3-4, CONCRETE PUMP",no
2070029090,"S TUBE, S-SHAPED NUT, XBS40-13-48, XBS15.2.3-1,CONCRETE PUMP",no
2070022290,"ADAPTOR, 9/16'' JIC X 3/8'' NPT",no
2070022300,"ADAPTOR, 3/4'' JIC X 1/2'' NPT",no
2070022310,"ADAPTOR, 1.5/16'' JIC X 1'' NPT",no
2070022320,"ADAPTOR, 3/8'' BSP X 9/16'' JIC",no
2070022330,"ADAPTOR, 1/2'' BSP X 3/4'' JIC",no
2070029100,"FITTING, 1” NPT MALE NIPPLE - _” NPT FEMALE",no
2070029110,"FITTING, T CONNECTION, 1' NPT FEMALE X 1' NPT FEMALE",no
2070023180,"FLANGE, 3"", CLASS 300, ANSI B 16.5, SLIP ON",no
2070023190,"FLANGE, 4"", CLASS 150, ANSI B 16.5, SLIP ON",no
2070023200,"FLANGE, 4"", CLASS 600, ANSI B 16.5, SLIP ON",no
2030006970,"PIPES, 4"", SCH 40 STD, L=6M, A106 API 5L- SEAMLESS",no
2070029120,"FITTING, 1'' JIC - 1 1/4'' BSP",no
2070029130,"FITTING, 1'' JIC TEE MALE – FEMALE - MALE",no
2070029140,"FITTING, 1'' JIC TEE MALE - MALE - MALE",no
2070029150,"FITTING, 1/2'' JIC TEE MALE – MALE - MALE",no
2070029160,"FITTING, 1/2'' JIC X 3/8'' BSP 90°, ELBOW MALE - FEMALE",no
2070029170,"FITTING, JIC 1.5/8-12 MALE",no
2050019660,"HOSE CLIP, 1/2''",no
2050019670,"HOSE CLIP, 1''",no
2070043720,"STEP, AP203, 70300 CR 300-W25A25",no
2070029180,FITTINGS 1.1/4'' JIC X 1.1/4'' NPT ADAPTOR,no
2070029190,"FITTING, 3/8'' JIC ADAPTOR, MALE-FEMALE",no
2070024420,"REDUCER, 100 X 80, ASTM CONCENTRIC TO ANSI B16,9, SCH 80",no
2070024430,"REDUCER, 150 X 100, ASTM CONCENTRIC TO ANSI B16,9, SCH 80",no
2070024440,"REDUCER, 200 X 100, ASTM CONCENTRIC TO ANSI B16,9, SCH 80",no
2070024450,"REDUCER, 4"" CLASS600 - 3"" CLASS300, VZ800-09-374",no
2070024460,"REDUCER, 8"" CLASS150 - 4"" CLASS150, VZ800-09-342",no
2070029200,"ELBOW, 45°, 4"", ASTM A234, LONG RADIUS, ANSI B16,9",no
2070029210,"ELBOW, 90°, 4"", ASTM A234, LONG RADIUS, ANSI B16,9",no
2070024630,"EQUAL T-PIECE, 4"", ASTM A234, LONG RADIUS, ANSI B16.9,SCH 80",no
2070023210,"FLANGE ADAPTOR, 4"",  CLASS900 - CLASS600, VZ800-09-391",no
2070023220,"FLANGE ADAPTOR, 4"",  WATER SWIVEL, VZ800-09-370",no
2070029220,"HAMMER UNION TEE, 2"", VZ800-09-398",no
2070029230,FITTINGS 3/4\\'' BSP MALE,no
2070029240,"FITTING, 1.1/4'' JIC MALE PLUG",no
2070029250,"FITTING, 3/8'' BSP MALE X 7/16'' JIC MALE ADAPTOR",no
2070022340,"ADAPTOR UNION, 8HMK4S, 1/2"" BSP - 1/2"" BSP NIPPLE",no
2070029260,"FITTING, 1.5/16'' JIC TEE MALE - MALE - FEMALE",no
2070022350,"ADAPTOR, 3/4'' JIC X 3/4'' BSP",no
2070022360,"ADAPTOR, 3/4'' JIC X 3/4'' JIC",no
2070024640,"TEE, MALE - MALE – FEMALE, 3/4'' JIC",no
2070029270,"FITTING, 1/2'' JIC FEMALE CAP",no
2070029280,"FITTING, 1'' JIC FEMALE CAP",no
2070029290,"FITTING, 1'' JIC X 1'' JIC STRAIGHT",no
2070022370,"ADAPTOR, MALE  3/4''16 JIC, FEMALE 9/16'' 18 JIC",no
2070029300,"FITTING, 1.5/8'' BSP TEE MALE - FEMALE - MALE",no
2070024270,"NIPPLE, 1 5/16"" JIC - 1"" NPT, M-M",no
2070029310,"FITTING, 1/2'' JIC MALE-MALE 90 ELBOW",no
2070029320,"FITTING, 7/8'' JIC X 7/8'' JIC ADAPTOR",no
2070029330,"FITTING, 7/8'' JIC ELBOW MALE - FEMALE",no
2070029340,"FITTING, 1/2"" JIC SWIVEL ELBOW",no
2070029350,"FITTING, BSP 3/4"" - 1/2"" REDUCER, M-M",no
2070029360,"FITTING, BSP 1"" - 3/4"" REDUCER, M-M",no
2070029370,"FITTING, 1/2"" BSP - 1/2"" HOSE ENDS 45°",no
2070029380,"FITTING, 1/4"" BSP - 1/4"" HOSE ENDS 45°",no
2070029390,"FITTING, 1 1/4"" SAE 6000 HOSE END, 90°",no
2070024280,BSP 1 1/4 '' - 1 1/4'' NIPPLE,no
2070029400,BSP 1/4'' COLLAR (4W),no
2070029410,"FITTING, BSP 1/4"" COLLAR (4W)",no
2070029420,"FITTING, BSP 1/2"" COLLAR (4W)",no
2070029430,"FITTING, BSP 3/4"" COLLAR (4W)",no
2070029440,"FITTING, BSP 1"" COLLAR (4W)",no
2070029450,"FITTING, BSP 1/4"" FEMALE, T-PIECE",no
2070029460,"FITTING, BSP 1/2"" FEMALE, T-PIECE",no
2070029470,"COUPLER, FLAT FACE, FEMALE, 1 BSPP",no
2070029480,"COUPLER, FLAT FACE, MALE, 1 BSPP",no
2070024290,"NIPPLE, BSPPM X JICM, 1 X 1 5/16",no
2070024300,"NIPPLE, 1 BSPPM",no
2070023230,"FLANGE, SOW, T/E"", ASSOE100, 100 MM",no
2070029490,"ELBOW, GAL, MAL, FF 90DG, 150MM",no
2070029500,"HEX NIPPLE, GAL, MAL, 150MM",no
2070023240,"FLANGE, PN16, DN65, TYPE101/B",no
2070029510,"BUTTWELD HOSE TAILS, 4''",no
2070029520,"CAMLOCK ALUM, 6'', TYPE E",no
2070029530,"FITTING, BSP 1"" - 1"" NIPPLE",no
2070014520,"DOWTY WASHER, 3/8”",no
2070029540,"FITTING, BSP 1 1/2'' - 1 1/4'' REDUCER. M-F",no
2070029550,"FITTING,  1 1/4'' JIC/BSP MALE ADAPTOR",no
2070029560,"FITTING, 1'' BSP F/M RIGID T-PIECE",no
2070029570,"FITTING, BSP 1'' M X BSP 1'' F/M SWIVEL 90DEG",no
2070029580,"FITTING, BSP 1 1/4'' M - BSP 1 1/4'' F/M SWIVEL",no
2070024310,"1/2'' BSP, M - 1/2'' BSP F/M SWIVEL, 90°",no
2070029590,"CAP, (-12), 1 1/16"" - 12 JIC - F",no
2070029600,"FITTING, 1/2"" - 14 NPT - M - 1/2"" - 14 NPT- M",no
2070024320,"NIPPLE, 1 1/16"" JIC - 3/4"" NPT, M-M",no
2070029800,"FITTING, 3/4"" - 16 JIC - M - 1/2"" - 14 NPT - M",no
2070029750,"FITTING, 3/4'' BSP - 3/4'' JIC",no
2070029610,"FITTING, 3/8'' BSP - 3/4'' JIC",no
2070024790,"FITTING, 1'' SAE flange - 1'' NPT 6000 PSI",no
2070029620,"FITTING, 1 1/4'' SAE flange - 1 1/4'' NPT 6000 PSI",no
2070024780,"FITTING, 1 1/4 NPT - 1 5/16 JIC, SOLID, 90-DEGREE BEND",no
2070029740,"FITTING, 1 NPT - 1 5/16 JIC, SWIVEL STRAIGHT",no
2070044450,"FITTING,16S - 8S, 24° TAPER/O-RING, REDUCER HEX NIPPLE",no
2070044460,"FITTING, 12S 24° TAPER/O-RING - 3/8"" STRAIGHT HOSE END",no
2050040460,"3 WIRE- SKIVE SLEEVES - 3/8""",no
2070044470,"FITTING,1/2"" BSP - 12S 24° TAPER/O-RING, HEX NIPPLE",no
2070044480,"FITTING,3/4"" BSP - 20S, 24° TAPER/O-RING, REDUCER HEX NIPPLE",no
2070044490,"FITTING,38S - 20S, 24° TAPER/O-RING, SWIVEL,STRAIGHT, REDUCE",no
2070044500,"FITTING, 8S, 24° TAPER/O-RING, SWIVEL, 90 BEND, NIPPLE",no
2050040470,"2 WIRE-NON SKIVE SLEEVES - 1 1/2""",no
2070044510,"1 1/4"" SWIVEL 24° TAPER/O-RING  HOSE ENDS 90°",no
2050040480,"4 WIRE- SKIVE SLEEVES - 1 1/4""",no
1020000470,"OIL CUP, M10_1JB7940.1",no
2070044690,300NB EPDM RUBBER BELLOW C/W MS T1600/3 FLANGES,no
2070044680,"RUBBER BELLOW, C/W MS T1000/3 FLANGES, 400NB EPDM",no
2070022830,"CONNECTOR FEMALE, JIC-12, HOSE, SAE100R12-12 PRE-ASSEMBLY",no
2020016020,"FLOW METER, LUBRIC, SN06GM4-300V.9, UNIVERSAL FLOW MONITORS",no
2030006980,0-40Mpa 63Mm Back Entry,no
2050012370,"PRESSURE GAUGE, 0-10 Bar, 1/4"" BSP BOTTOM ENTRY",no
1040002180,0-25Mpa 63Mm Black Entry,no
2050000010,"DIAL, 0-16 Mpa, BACK ENTRY 63",no
2070032760,"GAUGE, DUCT C/CODED",no
2050012380,"GAUGE, 0-6000 kPa, BACK ENTRY",no
2050012390,"VACUUM GAUGE, COLOUR CODED",no
2020016030,"FLOW METER, OIL, 3500 PSI, 1/2"" NPT, H601A-010, HEDLAND",no
2020016040,"FLOW METER, OIL, 3500 PSI, 1"" NPT, H761A-010, HEDLAND",no
1040002190,Pressure Gauge - 0-10 Bar,no
2030006990,Pressure Gauge - 0-25 Mpa,no
2030007000,DO NOT USE!!!,no
2050012400,"PRESSURE GAUGE, 0-10 MPa, 1/4"" BSP BACK ENTRY",no
2050012410,"PRESSURE GAUGE, 0-25 MPa, 1/4"" BSP BACK ENTRY",no
2030007010,DO NOT USE!!!,no
2050012420,"PRESSURE GAUGE, 0-40 MPa, 1/4"" BSP BACK ENTRY",no
2030007020,"Wika Pressure Gauge (  1/8 "" Bsp Back Entry) - 0 - 25 Mpa",no
2030007030,DO NOT USE!!!,no
2030004210,"VALVE, 1/4"" SHUTTLE T, UG",no
2050012430,"GAUGE, PRESSURE, 40 MPa RE/FA 1/2, UG",no
2050012440,"GAUGE, OIL, 0-25 MPa BACK ENTRY, DD",no
2070032770,"GAUGE, PROTECTOR, 100mm, GP100, DD",no
2050012450,"GAUGE, TEMP, LEVEL, 254mm / 12mm, UG",no
2050012460,"GAUGE, 0-20 BAR 63 1/4"", BACK ENTRY, DD",no
2050012470,"GAUGE, 0-3000 PSI, BOTTOM ENTRY, 100mm, DD",no
2050012480,"SUCTION GAUGE, 0-10 Bar, 1/8” BSP, MP FILTRI",no
2050012490,"GAUGE, 0-16 MPa 1/2"" 100DIA, DD",no
2070032780,"GAUGE, BACK ENTRY 0 - 40MPA 100 DAI 1/2"" G/F, DD",no
2050012500,"PRESSURE GAUGE, 0-6 Bar, 1/4"" BSP BACK ENTRY",no
2030007040,"INDICATOR CLOCK, 0-7 BAR, 100 PSI",no
2050012510,"PRESSURE GAUGE, 0-3000 PSI, REAR CONNECTION, 1/4""",no
2050012520,"PRESSURE GAUGE, 0-3000 PSI, VERTICAL CONNECTION, 1/4""",no
2050012530,"PRESSURE GAUGE, 5000 PSI, REAR CONNECTION, 1/4""NPT",no
2050012540,"PRESSURE GAUGE, 0-5000 PSI, VERTICAL CONNECTION, 1/4""",no
2070032790,"PRESSURE GAUGE, 0-5800 PSI",no
2050012550,"PRESSURE GAUGE, 0-300 PSI, VERTICAL CONNECTION, 1/4""",no
2050012560,"PRESSURE GAUGE, 0-5000 PSI, REAR CONNECTION, 1/4""",no
2050012570,"PRESSURE GAUGE, 0-150 PSI, VERTICAL CONNECTION, 1/4""",no
2050012580,"PRESSURE GAUGE, 0-160 PSI, VERTICAL CONNECTION, 1/4""",no
2050012590,"PRESSURE GAUGE,, 0 A 230 PSI",no
2050012600,"PRESSURE GAUGE, 0-160 PSI, REAR CONNECTION, 1/4""",no
2070032800,"PRESSURE GAUGE, 0-145 PSI, REAR CONNECTION, 1/4""",no
2050012610,"PRESSURE GAUGE, 0-100 PSI, REAR CONNECTION, 1/4""",no
2050012620,"PRESSURE GAUGE, 0-150 PSI, BACK ENTRY, 1/4""",no
2050012630,"PRESSURE GAUGE, COLOR SCALE, BACK LINK, 1/4"" NPT, 0-25 BAR",no
2050012640,"PRESSURE GAUGE, N / P 563298",no
2050012650,"PRESSURE GAUGE, 0-5000 PSI, REAR CONNECTION, 1/4"", FLANGE",no
2070043030,"TEST PLATE, RAPID VALVE",no
2070043040,"TEST PLATE, SLOW VALVE",no
2020017490,"PRESSURE SENSOR, TRANSMITTER, XMLR 250 M1P25, TELEMECHANIQUE",no
2020005830,"TRANSMITTER, PRESSURE, 0 400 BAR",no
2020005840,"TRANSMITTER, PRESSURE, 0 400 BAR, BAUMER",no
2020005850,"TRANSMITTER, PRESSURE, 0 600 BAR, BAUMER",no
2030006240,"PRESSURE REGULATOR, ACETYLENE",no
2050000050,"COVER, 1.1/16"" MALE JIC - 12",no
2070032810,Gauge Water Pres 100 Bar Blypn: 94827,no
2050012660,"GAUGE, TEMP, LEVEL, SNA254-B-S-0-12, STAUFF",no
2050012670,"PRESSURE GAUGE,, 0 A 30 PSI",no
2050012680,"PRESSURE GAUGE,, 0 A 60 PSI",no
2050012690,"PRESSURE GAUGE, 0-10 Bar, 1/4"" BSP BACK ENTRY",no
2030006250,"SUB PLATE, NG10, BOTTOM ENTRY, 1/2"" NPT",no
2020016050,"FLOW METER, HEDLAND, 3/4"" NPTF (H625-116)",no
2050014590,"PLANET GEAR PIN, 4TH RED, 73R-06-051",no
2050012700,"PRESSURE GAUGE, 0-100 BAR, 63mm, 1/4'' BSP BOTTOM ENTRY",no
2050012710,"PRESSURE GAUGE, 0-400 BAR, 63mm, 1/4'' BSP BOTTOM ENTRY",no
2030007050,"PRESSURE TRANSMITTER, 0-50 BAR, 0.5-4.5V, M12, G1/4""",no
2030007060,"PRESSURE TRANS,0-350 BAR,DRIVE PACK, 91R,9106 2192 02,EPIROC",no
2030006260,"SUB PLATE, R900424447, REXROTH",no
2050012720,"PRESSURE GAUGE, 0-25 BAR, 63mm, 1/4'' BSP BOTTOM ENTRY",no
2070032820,"GAUGE, TAPER, PIN END, 12 7/8"" & 13 3/4"" DI-22, DHE-06-929",no
2070032830,"GAUGE, TAPER, BOX END, 12 7/8"" & 13 3/4"" DI-22, DHE-06-928",no
2070032840,"GAUGE, THREAD, PIN END, 12 7/8"" DI-22, DHE-06-842",no
2070032850,"GAUGE, THREAD, BOX END, 12 7/8"" DI-22, DHE-06-864",no
2070032860,"GAUGE, TAPER, PIN END, 13"" 3-ST, DHE-06-867",no
2070032870,"GAUGE, TAPER, BOX END, 13"" 3-ST, DHE-06-866",no
2070032880,"GAUGE, THREAD, PIN END, 13"" 3-ST, DHE-06-868",no
2070032890,"GAUGE, THREAD, BOX END, 13"" 3-ST, DHE-06-870",no
2070032900,"GAUGE, THREAD, PIN END, 13 3/4"" DI-22, DHE-06-930",no
2070032910,"GAUGE, THREAD, BOX END, 13 3/4"" DI-22, DHE-06-932",no
2070032920,"GAUGE, THREAD, PIN END, 10"" DI-22, DHE-06-856",no
2070032930,"GAUGE, THREAD, BOX END, 10"" DI-22, DHE-06-861",no
2070032940,"GAUGE, THREAD, PIN END, 10"" 3-ST, DHE-06-874",no
2070032950,"GAUGE, THREAD, BOX END, 10"" 3-ST, DHE-06-876",no
2070032960,"GAUGE, THREAD, PIN END, 11 1/4"" DI-22, DHE-06-838",no
2070032970,"GAUGE, THREAD, BOX END, 11 1/4"" DI-22, DHE-06-837",no
2070032980,"GAUGE, THREAD, PIN END, 12 7/8"" DI-42, DHE-06-818",no
2070032990,"GAUGE, THREAD, BOX END, 12 7/8"" DI-42, DHE-06-823",no
2070033000,"GAUGE, THREAD, PIN END, 13 1/8"" MTI315, DHE-06-924",no
2070033010,"GAUGE, THREAD, BOX END, 13 1/8"" MTI315, DHE-06-926",no
2070033020,"CALIBRE, ROSCA, EXTREMO DEL PASADOR, 14 3/4"" 3-ST, DHE-06-91",no
2070033030,"GAUGE, TAPER, PIN END, 10"" DI-22, DHE-06-851",no
2070033040,"GAUGE, TAPER, BOX END, 10"" DI-22, DHE-06-846",no
2070033050,"GAUGE, TAPER, PIN END, 10"" 3-ST, DHE-06-873",no
2070033060,"GAUGE, TAPER, BOX END, 10"" 3-ST, DHE-06-872",no
2070033070,"GAUGE, TAPER, PIN END, 11 1/4"" DI-22, DHE-06-833",no
2070033080,"GAUGE, TAPER, BOX END, 11 1/4"" DI-22, DHE-06-828",no
2070033090,"GAUGE, TAPER, PIN END, 12 7/8"" DI-42, DHE-06-813",no
2070033100,"GAUGE, TAPER, BOX END, 12 7/8"" DI-42, DHE-06-808",no
2070033110,"GAUGE, TAPER, PIN END, 13 1/8"" MTI315, DHE-06-923",no
2070033120,"GAUGE, TAPER, BOX END, 13 1/8"" MTI315, DHE-06-922",no
2070033130,"CALIBRE, CÓNICO, EXTREMO DEL PASADOR, 14 3/4"" 3-ST, DHE-06-9",no
2070033140,"CALIBRE, CONICIDAD, EXTREMO DE CAJA, 14 3/4"" 3-ST, DHE-06-90",no
2070033150,"CALIBRE, ROSCA, EXTREMO DE CAJA, 14 3/4"" 3-ST, DHE-06-917",no
2070033160,"GAUGE, THREAD, BOX END, 12 7/8"" DI-22, DHE-06-863",no
2070033170,"GAUGE, THREAD, PIN END, 12 7/8"", DHE-06-817",no
2070033180,"GAUGE, THREAD, BOX END, TUBE, 12 7/8"" BOX, DHE-06-820",no
2050038350,"PIN-END THREAD PROTECTOR, 8 9/10"" & 11 1/4"", 3-ST,DHE-06-354",no
2050040800,"BOX-END THREAD PROTECTOR, 8 9/10"" & 11 1/4"", 3-ST,DHE-06-353",no
2070033190,"GAUGE, BACK ENTRY, 0-120 BAR, CEWAI",no
2070033200,"GAUGE, BOTTOM ENTRY, 0-400 BAR, WIKA",no
2030007070,"PRESSURE REGULATOR, GLP, 45KG",no
2030007080,"LEVEL INDICATOR, 27502284",no
2030009520,"LEVEL INDICATOR, 27502361",no
2030007090,"LEVEL CONTROL, 27501356, 40117267",no
2050012730,"PRESSURE GAUGE, 0-250 KPA, SA GAUGE",no
2070036080,"MANOMETER, 30858, BAUER, BG28",no
2050012740,"SUCTION GAUGE, 0-40 Bar, 1/8” BSP, MP FILTRI",no
2050012750,"SUCTION GAUGE, 1-TB21-3.3/1000HW, HBM",no
2070023250,"PRESSURE GAUGE FLANGE, T190-02-13",no
2030007100,"PRESSURE GAUGE JOINT, T190-02-12",no
2030007110,"PULLEY BELT SET, T190, SPB5000, 10PCS/SET",no
2070023260,"SAFETY VALVE FLANGE, T190-02-09            ",no
2070023270,"SUCTION COMPANION BLIND FLANGE, T190-02-43",no
2070023280,"SUCTION COMPANION FLANGE, T190-02-44",no
2050012760,"GAUGE, QUAD PRESSURE, 206082",no
2050012770,"PRESSURE GAUGE, DIGITAL, 281781",no
2050012780,"SEISMIC PRESSURE GAUGE,Q495-90/10-19, NANJING YALONG",no
2070033210,"LEVEL GAUGE, YZF-500T",no
2050017240,"FILTER HOUSING, HYDX-6, DD",no
2030007120,"VALVE BLOCK STAND, PIPE LOADER, MSC-14-015",no
2030007130,"HORN, BRONZE ALUMINUM, 185 MM X 145 MM X 95 MM",no
2050006600,"COLLARING BUSH, 10"", 265 MM X 235 MM X 95 MM",no
2050022340,"BUSH, BRONZE, 11.1/4"" 2E, 300 MM X 265 MM X 95 MM",no
2050022350,"BUSH, BRONZE, 11.1/4"" 3E, 280 MM X 320 MM X 90 MM",no
3020006520,"2ND HAND, PLANETARY HUB, 1ST RED, RBM6-03-076S",no
2030007140,3 Red Hub 71R-05-100,no
3020006200,"MAIN FRAME, MAIN FRAME, 71R-01-084",no
3020006530,"PLANETARY HUB, 3RD RED, RBM7-03-001",no
3020006810,"SPINDLE & HUB, 3RD RED, RBM6-05-059",no
2050038360,Speed Box 71R-03-126,no
2050014600,"THROUGH PIN, PIPE LOADER, MSC-14-123",no
2070000400,"DRILLED BOLT, M24, PIPE LOADER, MSC-14-122",no
2030006270,"LONG SHAFT, PIPE LOADER, 71R-14-099",no
2050017250,"FILTER HOUSING, CS 100 LUBE",no
2050022360,"COLLARING BUSH HOUSING, 14 3/4"", AUX EQUIPMENT, 009-13-096",no
